3s,交易时间按3s_x,最新价_x,昨收价_x,股票涨跌幅,交易时间按3s_y,最新价_y,昨收价_y,股指涨跌幅,偏离值
2015-05-04 09:53:21,1430704401,16.3,16.7,-0.023952095808383148,1430704401.0,2362.69,2371.24,-0.0036057084057285337,0.020346387402654615
2015-05-04 09:53:57,1430704437,16.3,16.7,-0.023952095808383148,1430704437.0,2363.9,2371.24,-0.0030954268652686745,0.020856668943114474
2015-05-04 09:54:00,1430704440,16.3,16.7,-0.023952095808383148,1430704440.0,2364.0,2371.24,-0.0030532548371315356,0.020898840971251612
2015-05-04 09:54:03,1430704443,16.3,16.7,-0.023952095808383148,1430704443.0,2364.24,2371.24,-0.0029520419696024026,0.021000053838780744
2015-05-04 09:54:09,1430704449,16.31,16.7,-0.023353293413173687,1430704449.0,2364.2,2371.24,-0.0029689107808572577,0.020384382632316428
2015-05-04 09:54:12,1430704452,16.3,16.7,-0.023952095808383148,1430704452.0,2364.55,2371.24,-0.0028213086823769846,0.021130787126006162
2015-05-04 09:54:18,1430704458,16.3,16.7,-0.023952095808383148,1430704458.0,2364.86,2371.24,-0.0026905753951517583,0.02126152041323139
2015-05-04 10:15:48,1430705748,16.43,16.7,-0.01616766467065866,1430705748.0,2380.68,2371.24,0.003981039456149548,0.020148704126808206
2015-05-04 10:15:51,1430705751,16.42,16.7,-0.01676646706586812,1430705751.0,2380.65,2371.24,0.003968387847708503,0.02073485491357662
2015-05-04 10:15:57,1430705757,16.43,16.7,-0.01616766467065866,1430705757.0,2380.49,2371.24,0.0039009126026888887,0.020068577273347547
2015-05-04 10:16:03,1430705763,16.42,16.7,-0.01676646706586812,1430705763.0,2380.34,2371.24,0.0038376545604832763,0.020604121626351397
2015-05-04 10:16:12,1430705772,16.42,16.7,-0.01676646706586812,1430705772.0,2379.91,2371.24,0.003656314839493292,0.020422781905361412
2015-05-04 10:16:15,1430705775,16.41,16.7,-0.017365269461077793,1430705775.0,2379.57,2371.24,0.00351292994382702,0.020878199404904815
2015-05-04 10:16:21,1430705781,16.42,16.7,-0.01676646706586812,1430705781.0,2379.52,2371.24,0.0034918439297583546,0.020258310995626475
2015-05-04 10:16:24,1430705784,16.42,16.7,-0.01676646706586812,1430705784.0,2379.54,2371.24,0.0035002783353857824,0.0202667454012539
2015-05-04 10:16:27,1430705787,16.42,16.7,-0.01676646706586812,1430705787.0,2379.33,2371.24,0.003411717076297695,0.020178184142165816
2015-05-04 10:16:30,1430705790,16.42,16.7,-0.01676646706586812,1430705790.0,2379.23,2371.24,0.003369545048160556,0.020136012114028677
2015-05-04 10:16:33,1430705793,16.41,16.7,-0.017365269461077793,1430705793.0,2379.08,2371.24,0.003306287005954752,0.020671556467032545
2015-05-04 10:16:36,1430705796,16.41,16.7,-0.017365269461077793,1430705796.0,2379.0,2371.24,0.003272549383445041,0.020637818844522836
2015-05-04 10:16:42,1430705802,16.41,16.7,-0.017365269461077793,1430705802.0,2378.8,2371.24,0.0031882053271707635,0.020553474788248555
2015-05-04 10:16:45,1430705805,16.4,16.7,-0.01796407185628747,1430705805.0,2378.8,2371.24,0.0031882053271707635,0.021152277183458232
2015-05-04 10:16:48,1430705808,16.41,16.7,-0.017365269461077793,1430705808.0,2378.75,2371.24,0.003167119313102098,0.020532388774179892
2015-05-04 10:16:51,1430705811,16.41,16.7,-0.017365269461077793,1430705811.0,2378.73,2371.24,0.00315868490747467,0.020523954368552463
2015-05-04 10:16:57,1430705817,16.4,16.7,-0.01796407185628747,1430705817.0,2378.55,2371.24,0.0030827752568278206,0.02104684711311529
2015-05-04 10:17:00,1430705820,16.41,16.7,-0.017365269461077793,1430705820.0,2378.55,2371.24,0.0030827752568278206,0.020448044717905615
2015-05-04 10:17:03,1430705823,16.41,16.7,-0.017365269461077793,1430705823.0,2378.37,2371.24,0.003006865606180779,0.020372135067258573
2015-05-04 10:17:06,1430705826,16.41,16.7,-0.017365269461077793,1430705826.0,2378.27,2371.24,0.00296469357804364,0.020329963039121435
2015-05-04 10:17:09,1430705829,16.4,16.7,-0.01796407185628747,1430705829.0,2378.18,2371.24,0.002926738752720119,0.02089081060900759
2015-05-04 10:17:12,1430705832,16.41,16.7,-0.017365269461077793,1430705832.0,2378.09,2371.24,0.0028887839273967902,0.020254053388474583
2015-05-04 10:17:15,1430705835,16.4,16.7,-0.01796407185628747,1430705835.0,2377.97,2371.24,0.002838177493632032,0.0208022493499195
2015-05-04 10:17:18,1430705838,16.41,16.7,-0.017365269461077793,1430705838.0,2377.84,2371.24,0.0027833538570538473,0.02014862331813164
2015-05-04 10:17:24,1430705844,16.41,16.7,-0.017365269461077793,1430705844.0,2377.78,2371.24,0.002758050640171564,0.020123320101249356
2015-05-04 10:17:30,1430705850,16.41,16.7,-0.017365269461077793,1430705850.0,2377.71,2371.24,0.0027285302204754706,0.020093799681553264
2015-05-04 10:17:33,1430705853,16.41,16.7,-0.017365269461077793,1430705853.0,2377.55,2371.24,0.0026610549754560488,0.020026324436533842
2015-05-04 10:17:36,1430705856,16.41,16.7,-0.017365269461077793,1430705856.0,2377.56,2371.24,0.0026652721782696666,0.02003054163934746
2015-05-04 10:17:39,1430705859,16.41,16.7,-0.017365269461077793,1430705859.0,2377.51,2371.24,0.002644186164201193,0.020009455625278987
2015-05-04 10:20:39,1430706039,16.4,16.7,-0.01796407185628747,1430706039.0,2376.1,2371.24,0.0020495605674668645,0.020013632423754334
2015-05-04 10:20:45,1430706045,16.4,16.7,-0.01796407185628747,1430706045.0,2376.08,2371.24,0.0020411261618394367,0.020005198018126905
2015-05-04 10:20:48,1430706048,16.4,16.7,-0.01796407185628747,1430706048.0,2376.08,2371.24,0.0020411261618394367,0.020005198018126905
2015-05-04 10:20:54,1430706054,16.4,16.7,-0.01796407185628747,1430706054.0,2376.16,2371.24,0.002074863784349148,0.020038935640636617
2015-05-04 10:20:57,1430706057,16.4,16.7,-0.01796407185628747,1430706057.0,2376.26,2371.24,0.0021170358124864785,0.020081107668773947
2015-05-04 10:21:00,1430706060,16.4,16.7,-0.01796407185628747,1430706060.0,2376.24,2371.24,0.002108601406858859,0.02007267326314633
2015-05-04 10:21:06,1430706066,16.39,16.7,-0.01856287425149693,1430706066.0,2376.24,2371.24,0.002108601406858859,0.020671475658355788
2015-05-04 10:21:09,1430706069,16.4,16.7,-0.01796407185628747,1430706069.0,2376.27,2371.24,0.0021212530153000963,0.020085324871587568
2015-05-04 10:21:12,1430706072,16.4,16.7,-0.01796407185628747,1430706072.0,2376.45,2371.24,0.0021971626659469464,0.020161234522234416
2015-05-04 10:21:18,1430706078,16.39,16.7,-0.01856287425149693,1430706078.0,2376.45,2371.24,0.0021971626659469464,0.020760036917443877
2015-05-04 10:21:27,1430706087,16.4,16.7,-0.01796407185628747,1430706087.0,2376.99,2371.24,0.002424891617887688,0.020388963474175157
2015-05-04 10:21:33,1430706093,16.39,16.7,-0.01856287425149693,1430706093.0,2377.15,2371.24,0.0024923668629073014,0.02105524111440423
2015-05-04 10:21:36,1430706096,16.39,16.7,-0.01856287425149693,1430706096.0,2377.06,2371.24,0.0024544120375837807,0.02101728628908071
2015-05-04 10:21:39,1430706099,16.39,16.7,-0.01856287425149693,1430706099.0,2377.23,2371.24,0.0025261044854170125,0.021088978736913944
2015-05-04 10:21:45,1430706105,16.39,16.7,-0.01856287425149693,1430706105.0,2377.19,2371.24,0.002509235674162157,0.02107210992565909
2015-05-04 10:21:48,1430706108,16.39,16.7,-0.01856287425149693,1430706108.0,2377.27,2371.24,0.002542973296671868,0.0211058475481688
2015-05-04 10:21:57,1430706117,16.4,16.7,-0.01796407185628747,1430706117.0,2377.26,2371.24,0.0025387560938582503,0.02050282795014572
2015-05-04 10:22:00,1430706120,16.39,16.7,-0.01856287425149693,1430706120.0,2377.46,2371.24,0.0026231001501325277,0.02118597440162946
2015-05-04 10:22:03,1430706123,16.39,16.7,-0.01856287425149693,1430706123.0,2377.57,2371.24,0.0026694893810834766,0.02123236363258041
2015-05-04 10:22:09,1430706129,16.39,16.7,-0.01856287425149693,1430706129.0,2377.9,2371.24,0.00280865707393613,0.02137153132543306
2015-05-04 10:22:12,1430706132,16.38,16.7,-0.019161676646706604,1430706132.0,2377.78,2371.24,0.002758050640171564,0.021919727286878167
2015-05-04 10:22:18,1430706138,16.4,16.7,-0.01796407185628747,1430706138.0,2377.87,2371.24,0.002796005465494893,0.020760077321782363
2015-05-04 10:22:24,1430706144,16.39,16.7,-0.01856287425149693,1430706144.0,2377.85,2371.24,0.002787571059867465,0.021350445311364395
2015-05-04 10:22:27,1430706147,16.38,16.7,-0.019161676646706604,1430706147.0,2378.16,2371.24,0.0029183043470926914,0.022079980993799295
2015-05-04 10:22:30,1430706150,16.39,16.7,-0.01856287425149693,1430706150.0,2378.18,2371.24,0.002926738752720119,0.02148961300421705
2015-05-04 10:22:36,1430706156,16.4,16.7,-0.01796407185628747,1430706156.0,2378.4,2371.24,0.003019517214622016,0.020983589070909487
2015-05-04 10:22:42,1430706162,16.4,16.7,-0.01796407185628747,1430706162.0,2378.38,2371.24,0.0030110828089945883,0.020975154665282058
2015-05-04 10:22:57,1430706177,16.4,16.7,-0.01796407185628747,1430706177.0,2378.67,2371.24,0.003133381690592387,0.021097453546879856
2015-05-04 10:23:06,1430706186,16.39,16.7,-0.01856287425149693,1430706186.0,2378.82,2371.24,0.0031966397327981913,0.021759513984295122
2015-05-04 10:23:09,1430706189,16.39,16.7,-0.01856287425149693,1430706189.0,2378.85,2371.24,0.003209291341239237,0.02177216559273617
2015-05-04 10:23:15,1430706195,16.4,16.7,-0.01796407185628747,1430706195.0,2378.92,2371.24,0.00323881176093533,0.0212028836172228
2015-05-04 10:23:18,1430706198,16.4,16.7,-0.01796407185628747,1430706198.0,2379.08,2371.24,0.003306287005954752,0.02127035886224222
2015-05-04 10:23:24,1430706204,16.4,16.7,-0.01796407185628747,1430706204.0,2379.13,2371.24,0.003327373020023417,0.021291444876310888
2015-05-04 10:23:27,1430706207,16.41,16.7,-0.017365269461077793,1430706207.0,2379.25,2371.24,0.003377979453787984,0.020743248914865776
2015-05-04 10:23:30,1430706210,16.4,16.7,-0.01796407185628747,1430706210.0,2379.39,2371.24,0.0034370202931799784,0.02140109214946745
2015-05-04 10:23:33,1430706213,16.4,16.7,-0.01796407185628747,1430706213.0,2379.4,2371.24,0.003441237495993788,0.021405309352281257
2015-05-04 10:23:36,1430706216,16.4,16.7,-0.01796407185628747,1430706216.0,2379.49,2371.24,0.0034791923213171173,0.021443264177604587
2015-05-04 10:23:39,1430706219,16.41,16.7,-0.017365269461077793,1430706219.0,2379.66,2371.24,0.003550884769150349,0.02091615423022814
2015-05-04 10:23:42,1430706222,16.41,16.7,-0.017365269461077793,1430706222.0,2379.61,2371.24,0.0035297987550818753,0.02089506821615967
2015-05-04 10:23:48,1430706228,16.4,16.7,-0.01796407185628747,1430706228.0,2379.7,2371.24,0.0035677535804052047,0.021531825436692673
2015-05-04 10:23:51,1430706231,16.41,16.7,-0.017365269461077793,1430706231.0,2379.8,2371.24,0.0036099256085425353,0.02097519506962033
2015-05-04 10:23:54,1430706234,16.41,16.7,-0.017365269461077793,1430706234.0,2379.83,2371.24,0.003622577216983581,0.020987846678061375
2015-05-04 10:24:00,1430706240,16.41,16.7,-0.017365269461077793,1430706240.0,2380.13,2371.24,0.003749093301395189,0.02111436276247298
2015-05-04 10:24:03,1430706243,16.41,16.7,-0.017365269461077793,1430706243.0,2380.2,2371.24,0.0037786137210910906,0.021143883182168883
2015-05-04 10:24:09,1430706249,16.42,16.7,-0.01676646706586812,1430706249.0,2380.23,2371.24,0.003791265329532328,0.020557732395400447
2015-05-04 10:24:12,1430706252,16.42,16.7,-0.01676646706586812,1430706252.0,2380.21,2371.24,0.0037828309239049,0.02054929798977302
2015-05-04 10:24:15,1430706255,16.42,16.7,-0.01676646706586812,1430706255.0,2380.34,2371.24,0.0038376545604832763,0.020604121626351397
2015-05-04 10:24:18,1430706258,16.42,16.7,-0.01676646706586812,1430706258.0,2380.45,2371.24,0.0038840437914340335,0.020650510857302153
2015-05-04 10:24:24,1430706264,16.42,16.7,-0.01676646706586812,1430706264.0,2380.65,2371.24,0.003968387847708503,0.02073485491357662
2015-05-04 10:24:27,1430706267,16.42,16.7,-0.01676646706586812,1430706267.0,2380.73,2371.24,0.004002125470218214,0.020768592536086334
2015-05-04 10:24:30,1430706270,16.42,16.7,-0.01676646706586812,1430706270.0,2380.81,2371.24,0.004035863092727925,0.020802330158596047
2015-05-04 10:24:36,1430706276,16.42,16.7,-0.01676646706586812,1430706276.0,2380.85,2371.24,0.0040527319039827805,0.0208191989698509
2015-05-04 10:24:39,1430706279,16.42,16.7,-0.01676646706586812,1430706279.0,2381.0,2371.24,0.0041159899461885845,0.020882457012056703
2015-05-04 10:24:45,1430706285,16.42,16.7,-0.01676646706586812,1430706285.0,2381.28,2371.24,0.004234071624972765,0.021000538690840884
2015-05-04 10:24:48,1430706288,16.43,16.7,-0.01616766467065866,1430706288.0,2381.28,2371.24,0.004234071624972765,0.020401736295631426
2015-05-04 10:24:57,1430706297,16.43,16.7,-0.01616766467065866,1430706297.0,2381.29,2371.24,0.004238288827786383,0.02040595349844504
2015-05-04 10:25:00,1430706300,16.43,16.7,-0.01616766467065866,1430706300.0,2381.25,2371.24,0.004221420016531527,0.020389084687190185
2015-05-04 10:25:12,1430706312,16.42,16.7,-0.01676646706586812,1430706312.0,2381.43,2371.24,0.0042973296671783776,0.021063796733046498
2015-05-04 10:25:15,1430706315,16.43,16.7,-0.01616766467065866,1430706315.0,2381.56,2371.24,0.004352153303756753,0.020519817974415412
2015-05-04 10:25:18,1430706318,16.43,16.7,-0.01616766467065866,1430706318.0,2381.66,2371.24,0.004394325331893893,0.02056199000255255
2015-05-04 10:25:21,1430706321,16.43,16.7,-0.01616766467065866,1430706321.0,2381.52,2371.24,0.004335284492501898,0.020502949163160557
2015-05-04 10:25:24,1430706324,16.43,16.7,-0.01616766467065866,1430706324.0,2381.75,2371.24,0.004432280157217413,0.020599944827876072
2015-05-04 10:25:33,1430706333,16.43,16.7,-0.01616766467065866,1430706333.0,2381.76,2371.24,0.004436497360031223,0.020604162030689883
2015-05-04 10:25:39,1430706339,16.43,16.7,-0.01616766467065866,1430706339.0,2381.79,2371.24,0.0044491489684722685,0.020616813639130926
2015-05-04 10:25:42,1430706342,16.44,16.7,-0.015568862275448984,1430706342.0,2381.77,2371.24,0.004440714562844841,0.020009576838293824
2015-05-04 10:25:45,1430706345,16.44,16.7,-0.015568862275448984,1430706345.0,2381.93,2371.24,0.0045081898078642635,0.020077052083313247
2015-05-04 10:25:51,1430706351,16.44,16.7,-0.015568862275448984,1430706351.0,2381.87,2371.24,0.00448288659098198,0.020051748866430963
2015-05-04 10:25:57,1430706357,16.44,16.7,-0.015568862275448984,1430706357.0,2382.03,2371.24,0.004550361836001594,0.020119224111450576
2015-05-04 10:26:00,1430706360,16.44,16.7,-0.015568862275448984,1430706360.0,2382.01,2371.24,0.004541927430374166,0.02011078970582315
2015-05-04 10:26:03,1430706363,16.44,16.7,-0.015568862275448984,1430706363.0,2382.1,2371.24,0.004579882255697495,0.020148744531146477
2015-05-04 10:26:06,1430706366,16.44,16.7,-0.015568862275448984,1430706366.0,2382.13,2371.24,0.004592533864138733,0.020161396139587718
2015-05-04 10:26:12,1430706372,16.43,16.7,-0.01616766467065866,1430706372.0,2382.28,2371.24,0.004655791906344537,0.020823456577003196
2015-05-04 10:26:15,1430706375,16.44,16.7,-0.015568862275448984,1430706375.0,2382.35,2371.24,0.004685312326040438,0.02025417460148942
2015-05-04 10:26:21,1430706381,16.44,16.7,-0.015568862275448984,1430706381.0,2382.43,2371.24,0.004719049948550149,0.020287912223999133
2015-05-04 10:26:24,1430706384,16.44,16.7,-0.015568862275448984,1430706384.0,2382.35,2371.24,0.004685312326040438,0.02025417460148942
2015-05-04 10:26:27,1430706387,16.44,16.7,-0.015568862275448984,1430706387.0,2382.43,2371.24,0.004719049948550149,0.020287912223999133
2015-05-04 10:26:33,1430706393,16.43,16.7,-0.01616766467065866,1430706393.0,2382.47,2371.24,0.004735918759805005,0.020903583430463665
2015-05-04 10:26:36,1430706396,16.44,16.7,-0.015568862275448984,1430706396.0,2382.52,2371.24,0.00475700477387367,0.020325867049322655
2015-05-04 10:26:42,1430706402,16.44,16.7,-0.015568862275448984,1430706402.0,2382.72,2371.24,0.0048413488301479474,0.02041021110559693
2015-05-04 10:26:48,1430706408,16.44,16.7,-0.015568862275448984,1430706408.0,2382.72,2371.24,0.0048413488301479474,0.02041021110559693
2015-05-04 10:26:54,1430706414,16.44,16.7,-0.015568862275448984,1430706414.0,2382.84,2371.24,0.004891955263912706,0.02046081753936169
2015-05-04 10:26:57,1430706417,16.44,16.7,-0.015568862275448984,1430706417.0,2382.94,2371.24,0.004934127292049845,0.02050298956749883
2015-05-04 10:27:00,1430706420,16.43,16.7,-0.01616766467065866,1430706420.0,2383.15,2371.24,0.005022688551137932,0.02119035322179659
2015-05-04 10:27:06,1430706426,16.44,16.7,-0.015568862275448984,1430706426.0,2383.06,2371.24,0.004984733725814411,0.020553596001263396
2015-05-04 10:27:09,1430706429,16.43,16.7,-0.01616766467065866,1430706429.0,2383.22,2371.24,0.005052208970833833,0.02121987364149249
2015-05-04 10:27:12,1430706432,16.44,16.7,-0.015568862275448984,1430706432.0,2383.35,2371.24,0.00510703260741221,0.020675894882861194
2015-05-04 10:27:15,1430706435,16.44,16.7,-0.015568862275448984,1430706435.0,2383.38,2371.24,0.005119684215853447,0.02068854649130243
2015-05-04 10:27:27,1430706447,16.45,16.7,-0.014970059880239521,1430706447.0,2383.75,2371.24,0.0052757207199609565,0.020245780600200478
2015-05-04 10:27:33,1430706453,16.45,16.7,-0.014970059880239521,1430706453.0,2383.77,2371.24,0.005284155125588385,0.020254215005827907
2015-05-04 10:27:36,1430706456,16.45,16.7,-0.014970059880239521,1430706456.0,2383.85,2371.24,0.005317892748098096,0.020287952628337616
2015-05-04 10:27:39,1430706459,16.45,16.7,-0.014970059880239521,1430706459.0,2383.85,2371.24,0.005317892748098096,0.020287952628337616
2015-05-04 10:27:48,1430706468,16.45,16.7,-0.014970059880239521,1430706468.0,2383.97,2371.24,0.005368499181862663,0.020338559062102184
2015-05-04 10:27:51,1430706471,16.45,16.7,-0.014970059880239521,1430706471.0,2384.11,2371.24,0.005427540021254848,0.020397599901494368
2015-05-04 10:27:57,1430706477,16.45,16.7,-0.014970059880239521,1430706477.0,2384.18,2371.24,0.0054570604409507496,0.02042712032119027
2015-05-04 10:42:27,1430707347,16.45,16.7,-0.014970059880239521,1430707347.0,2385.41,2371.24,0.0059757763870380365,0.020945836267277557
2015-05-04 10:47:33,1430707653,16.4,16.7,-0.01796407185628747,1430707653.0,2379.07,2371.24,0.0033020698031411343,0.021266141659428604
2015-05-04 10:47:36,1430707656,16.4,16.7,-0.01796407185628747,1430707656.0,2379.14,2371.24,0.0033315902228370354,0.021295662079124505
2015-05-04 10:47:42,1430707662,16.4,16.7,-0.01796407185628747,1430707662.0,2379.1,2371.24,0.00331472141158218,0.02127879326786965
2015-05-04 10:47:45,1430707665,16.4,16.7,-0.01796407185628747,1430707665.0,2379.04,2371.24,0.0032894181946998965,0.021253490050987367
2015-05-04 10:47:51,1430707671,16.39,16.7,-0.01856287425149693,1430707671.0,2378.89,2371.24,0.0032261601524940925,0.021789034403991023
2015-05-04 10:47:54,1430707674,16.4,16.7,-0.01796407185628747,1430707674.0,2378.94,2371.24,0.0032472461665627576,0.02121131802285023
2015-05-04 10:47:57,1430707677,16.4,16.7,-0.01796407185628747,1430707677.0,2378.8,2371.24,0.0031882053271707635,0.021152277183458232
2015-05-04 10:48:03,1430707683,16.4,16.7,-0.01796407185628747,1430707683.0,2378.85,2371.24,0.003209291341239237,0.021173363197526707
2015-05-04 10:48:12,1430707692,16.4,16.7,-0.01796407185628747,1430707692.0,2378.97,2371.24,0.0032598977750038036,0.02122396963129127
2015-05-04 10:48:18,1430707698,16.41,16.7,-0.017365269461077793,1430707698.0,2378.79,2371.24,0.0031839881243569536,0.020549257585434747
2015-05-04 10:48:27,1430707707,16.41,16.7,-0.017365269461077793,1430707707.0,2378.84,2371.24,0.003205074138425619,0.020570343599503414
2015-05-04 10:49:06,1430707746,16.42,16.7,-0.01676646706586812,1430707746.0,2379.04,2371.24,0.0032894181946998965,0.020055885260568018
2015-05-04 10:49:12,1430707752,16.4,16.7,-0.01796407185628747,1430707752.0,2379.13,2371.24,0.003327373020023417,0.021291444876310888
2015-05-04 10:49:15,1430707755,16.4,16.7,-0.01796407185628747,1430707755.0,2379.16,2371.24,0.0033400246284644632,0.021304096484751935
2015-05-04 10:49:21,1430707761,16.39,16.7,-0.01856287425149693,1430707761.0,2379.34,2371.24,0.0034159342791115046,0.021978808530608435
2015-05-04 10:49:24,1430707764,16.39,16.7,-0.01856287425149693,1430707764.0,2379.36,2371.24,0.0034243686847389323,0.021987242936235864
2015-05-04 10:49:27,1430707767,16.4,16.7,-0.01796407185628747,1430707767.0,2379.27,2371.24,0.0033864138594154117,0.02135048571570288
2015-05-04 10:49:36,1430707776,16.41,16.7,-0.017365269461077793,1430707776.0,2379.44,2371.24,0.0034581063072486435,0.020823375768326435
2015-05-04 10:49:39,1430707779,16.4,16.7,-0.01796407185628747,1430707779.0,2379.8,2371.24,0.0036099256085425353,0.021573997464830005
2015-05-04 10:49:45,1430707785,16.41,16.7,-0.017365269461077793,1430707785.0,2379.83,2371.24,0.003622577216983581,0.020987846678061375
2015-05-04 10:49:51,1430707791,16.42,16.7,-0.01676646706586812,1430707791.0,2380.0,2371.24,0.0036942696648168127,0.020460736730684933
2015-05-04 10:49:54,1430707794,16.42,16.7,-0.01676646706586812,1430707794.0,2379.96,2371.24,0.003677400853561957,0.020443867919430078
2015-05-04 10:50:03,1430707803,16.42,16.7,-0.01676646706586812,1430707803.0,2380.09,2371.24,0.0037322244901403334,0.020498691556008454
2015-05-04 10:50:09,1430707809,16.43,16.7,-0.01616766467065866,1430707809.0,2380.39,2371.24,0.00385874057455175,0.020026405245210408
2015-05-04 10:50:15,1430707815,16.43,16.7,-0.01616766467065866,1430707815.0,2380.47,2371.24,0.003892478197061461,0.02006014286772012
2015-05-04 10:53:15,1430707995,16.45,16.7,-0.014970059880239521,1430707995.0,2383.17,2371.24,0.00503112295676536,0.02000118283700488
2015-05-04 10:53:18,1430707998,16.44,16.7,-0.015568862275448984,1430707998.0,2383.38,2371.24,0.005119684215853447,0.02068854649130243
2015-05-04 10:53:21,1430708001,16.45,16.7,-0.014970059880239521,1430708001.0,2383.39,2371.24,0.005123901418667066,0.020093961298906587
2015-05-04 10:53:33,1430708013,16.45,16.7,-0.014970059880239521,1430708013.0,2383.43,2371.24,0.005140770229921921,0.020110830110161442
2015-05-04 10:53:36,1430708016,16.45,16.7,-0.014970059880239521,1430708016.0,2383.47,2371.24,0.005157639041176777,0.020127698921416297
2015-05-04 10:53:39,1430708019,16.45,16.7,-0.014970059880239521,1430708019.0,2383.57,2371.24,0.005199811069314107,0.02016987094955363
2015-05-04 10:53:45,1430708025,16.45,16.7,-0.014970059880239521,1430708025.0,2383.59,2371.24,0.005208245474941535,0.020178305355181055
2015-05-04 10:53:51,1430708031,16.45,16.7,-0.014970059880239521,1430708031.0,2383.61,2371.24,0.0052166798805689625,0.020186739760808484
2015-05-04 10:53:54,1430708034,16.45,16.7,-0.014970059880239521,1430708034.0,2383.74,2371.24,0.0052715035171471475,0.02024156339738667
2015-05-04 10:53:57,1430708037,16.45,16.7,-0.014970059880239521,1430708037.0,2383.72,2371.24,0.005263069111519719,0.02023312899175924
2015-05-04 10:55:06,1430708106,16.45,16.7,-0.014970059880239521,1430708106.0,2384.0,2371.24,0.0053811507903039,0.02035121067054342
2015-05-04 10:55:12,1430708112,16.45,16.7,-0.014970059880239521,1430708112.0,2383.98,2371.24,0.005372716384676472,0.020342776264915992
2015-05-04 10:55:33,1430708133,16.41,16.7,-0.017365269461077793,1430708133.0,2384.11,2371.24,0.005427540021254848,0.022792809482332643
2015-05-04 10:55:36,1430708136,16.45,16.7,-0.014970059880239521,1430708136.0,2384.16,2371.24,0.005448626035323322,0.020418685915562843
2015-05-04 10:55:42,1430708142,16.45,16.7,-0.014970059880239521,1430708142.0,2384.19,2371.24,0.0054612776437645595,0.02043133752400408
2015-05-04 10:55:48,1430708148,16.45,16.7,-0.014970059880239521,1430708148.0,2384.21,2371.24,0.005469712049391987,0.020439771929631506
2015-05-04 10:55:54,1430708154,16.43,16.7,-0.01616766467065866,1430708154.0,2384.02,2371.24,0.005389585195931327,0.021557249866589988
2015-05-04 10:55:57,1430708157,16.41,16.7,-0.017365269461077793,1430708157.0,2384.03,2371.24,0.005393802398745137,0.02275907185982293
2015-05-04 10:56:00,1430708160,16.42,16.7,-0.01676646706586812,1430708160.0,2383.99,2371.24,0.00537693358749009,0.02214340065335821
2015-05-04 10:56:06,1430708166,16.45,16.7,-0.014970059880239521,1430708166.0,2384.15,2371.24,0.005444408832509704,0.020414468712749226
2015-05-04 10:56:09,1430708169,16.44,16.7,-0.015568862275448984,1430708169.0,2384.15,2371.24,0.005444408832509704,0.021013271107958687
2015-05-04 10:56:12,1430708172,16.44,16.7,-0.015568862275448984,1430708172.0,2384.16,2371.24,0.005448626035323322,0.021017488310772305
2015-05-04 10:56:15,1430708175,16.43,16.7,-0.01616766467065866,1430708175.0,2384.26,2371.24,0.005490798063460652,0.02165846273411931
2015-05-04 10:56:18,1430708178,16.43,16.7,-0.01616766467065866,1430708178.0,2384.25,2371.24,0.0054865808606468424,0.021654245531305502
2015-05-04 10:56:21,1430708181,16.44,16.7,-0.015568862275448984,1430708181.0,2384.18,2371.24,0.0054570604409507496,0.021025922716399734
2015-05-04 10:56:24,1430708184,16.44,16.7,-0.015568862275448984,1430708184.0,2384.38,2371.24,0.005541404497225219,0.021110266772674205
2015-05-04 10:56:27,1430708187,16.44,16.7,-0.015568862275448984,1430708187.0,2384.34,2371.24,0.0055245356859703635,0.021093397961419347
2015-05-04 10:56:30,1430708190,16.44,16.7,-0.015568862275448984,1430708190.0,2384.31,2371.24,0.005511884077529126,0.02108074635297811
2015-05-04 10:56:33,1430708193,16.45,16.7,-0.014970059880239521,1430708193.0,2384.25,2371.24,0.0054865808606468424,0.020456640740886364
2015-05-04 10:56:36,1430708196,16.45,16.7,-0.014970059880239521,1430708196.0,2384.38,2371.24,0.005541404497225219,0.02051146437746474
2015-05-04 10:56:39,1430708199,16.43,16.7,-0.01616766467065866,1430708199.0,2384.32,2371.24,0.005516101280342936,0.021683765951001594
2015-05-04 10:56:42,1430708202,16.43,16.7,-0.01616766467065866,1430708202.0,2384.37,2371.24,0.005537187294411409,0.02170485196507007
2015-05-04 10:56:45,1430708205,16.44,16.7,-0.015568862275448984,1430708205.0,2384.48,2371.24,0.005583576525362358,0.021152438800811343
2015-05-04 10:56:48,1430708208,16.44,16.7,-0.015568862275448984,1430708208.0,2384.34,2371.24,0.0055245356859703635,0.021093397961419347
2015-05-04 10:56:51,1430708211,16.42,16.7,-0.01676646706586812,1430708211.0,2384.31,2371.24,0.005511884077529126,0.022278351143397247
2015-05-04 10:56:54,1430708214,16.44,16.7,-0.015568862275448984,1430708214.0,2384.51,2371.24,0.005596228133803596,0.02116509040925258
2015-05-04 10:57:00,1430708220,16.44,16.7,-0.015568862275448984,1430708220.0,2384.62,2371.24,0.0056426173647543525,0.021211479640203337
2015-05-04 10:57:03,1430708223,16.45,16.7,-0.014970059880239521,1430708223.0,2384.61,2371.24,0.005638400161940734,0.020608460042180254
